setting,cellIndex,embedding1,embedding2,cell_type,raw_pathway_attention_score,mean_pathway_edge_attention,n_pathway_edges
UMAP2,1167,-10.118364,4.9717317,Ductal,1.1228318,0.012906113,87
UMAP2,1168,0.26788017,-4.953174,Ngn3 high EP,0.9632069,0.011071344,87
UMAP2,1169,-5.937748,-2.6495378,Ngn3 high EP,0.99907565,0.011483628,87
UMAP2,1170,5.349702,-0.17801665,Beta,0.94292444,0.0108382115,87
UMAP2,1171,2.2260094,5.488763,Beta,6.145324,0.07063591,87
UMAP2,1172,7.4874144,0.5015053,Alpha,0.87660766,0.01007595,87
UMAP2,1173,8.040784,4.8250465,Alpha,0.75661796,0.008696758,87
UMAP2,1174,7.5338655,3.7064486,Alpha,0.72119474,0.008289595,87
UMAP2,1175,3.067457,-4.0309076,Pre-endocrine,0.8975244,0.010316373,87
UMAP2,1176,-7.583224,-1.5059949,Ductal,0.9972389,0.011462516,87
UMAP2,1177,7.21034,-0.5892341,Alpha,0.83856744,0.009638706,87
UMAP2,1178,-9.742266,5.4478664,Ductal,1.1783676,0.013544455,87
UMAP2,1179,-11.334812,1.4711691,Ductal,0.9749584,0.011206418,87
UMAP2,1180,-11.598212,4.3640466,Ductal,0.9614967,0.0110516865,87
UMAP2,1181,8.212118,4.360341,Alpha,0.77323705,0.008887782,87
UMAP2,1182,-9.188028,-1.482082,Ngn3 low EP,0.9991055,0.011483971,87
UMAP2,1183,2.8738482,-3.4470208,Pre-endocrine,0.9099734,0.010459464,87
UMAP2,1184,7.864521,4.867264,Alpha,0.7493756,0.008613513,87
UMAP2,1185,5.9649954,3.0703049,Beta,0.82419133,0.0094734635,87
UMAP2,1186,2.3046224,5.7971272,Beta,6.168032,0.07089692,87
UMAP2,1187,4.0974393,1.6428165,Beta,0.93139756,0.010705719,87
UMAP2,1188,-10.027447,-1.4341526,Ductal,0.992521,0.011408287,87
UMAP2,1189,8.193872,4.9439235,Alpha,0.745966,0.008574322,87
UMAP2,1190,8.743024,4.3809557,Alpha,0.73479813,0.008445956,87
UMAP2,1191,7.2731524,-0.2310215,Alpha,0.82617843,0.009496304,87
UMAP2,1192,5.066644,2.2794752,Beta,0.86098135,0.009896337,87
UMAP2,1193,4.853503,2.0651007,Beta,0.95598114,0.010988289,87
UMAP2,1194,5.180225,-1.5708454,Pre-endocrine,0.9117911,0.010480357,87
UMAP2,1195,-8.886909,1.1592594,Ductal,0.9922548,0.011405228,87
UMAP2,1196,-11.109609,0.71739817,Ductal,0.9674128,0.011119688,87
UMAP2,1197,-9.862441,5.084946,Ngn3 low EP,1.1585836,0.013317053,87
UMAP2,1198,-10.592611,1.8105203,Ductal,0.9642948,0.011083848,87
UMAP2,1199,-12.084591,3.7572374,Ngn3 low EP,0.9945597,0.011431721,87
UMAP2,1200,-3.2772334,-4.4983983,Ngn3 high EP,1.0221342,0.011748669,87
UMAP2,1201,2.4498875,5.368471,Beta,5.9511395,0.0684039,87
UMAP2,1202,-10.243672,2.0604055,Ductal,0.956046,0.010989035,87
UMAP2,1203,-10.958335,5.400731,Ductal,1.0244641,0.01177545,87
UMAP2,1204,-4.9279985,-2.9582684,Ngn3 high EP,1.0032878,0.011532044,87
UMAP2,1205,-8.305373,3.681302,Ngn3 low EP,1.0760081,0.012367909,87
UMAP2,1206,-3.3754046,-3.5500047,Ngn3 high EP,1.0394039,0.011947172,87
UMAP2,1207,-9.979188,-0.24645889,Ngn3 low EP,0.984372,0.011314621,87
UMAP2,1208,6.2876577,-2.516976,Pre-endocrine,0.8809546,0.0101259155,87
UMAP2,1209,-9.455832,-1.3323106,Ngn3 low EP,0.9973494,0.011463786,87
UMAP2,1210,4.3630466,3.8913958,Beta,1.855545,0.021328105,87
UMAP2,1211,4.137168,-3.7970066,Pre-endocrine,0.88502634,0.010172716,87
UMAP2,1212,4.4048343,1.4154721,Alpha,0.78635144,0.009038522,87
UMAP2,1213,0.27477622,-4.9695706,Ngn3 high EP,0.95461947,0.010972638,87
UMAP2,1214,-1.3084936,-3.9958751,Ngn3 high EP,0.99048007,0.011384828,87
UMAP2,1215,7.659285,0.24980019,Alpha,0.809519,0.009304816,87
UMAP2,1216,-5.2333817,-3.1306307,Ngn3 high EP,1.0087098,0.011594365,87
UMAP2,1217,6.937035,1.765049,Alpha,0.80540746,0.009257557,87
UMAP2,1218,-0.43764904,-5.2911716,Ngn3 high EP,0.9675358,0.011121101,87
UMAP2,1219,0.8699783,-2.8846743,Pre-endocrine,0.930045,0.010690172,87
UMAP2,1220,-12.009092,2.5057461,Ductal,0.9648689,0.011090447,87
UMAP2,1221,6.0815606,0.41215712,Beta,0.9065694,0.010420338,87
UMAP2,1222,7.3630056,4.100306,Alpha,0.77914697,0.008955712,87
UMAP2,1223,1.8351253,0.13763456,Epsilon,0.9154354,0.010522245,87
UMAP2,1224,3.044277,0.94836736,Epsilon,0.9154623,0.010522556,87
UMAP2,1225,4.6554956,1.8688449,Beta,0.97786534,0.011239831,87
UMAP2,1226,9.497103,-1.3076282,Delta,0.7962966,0.009152834,87
UMAP2,1227,-9.397498,4.352203,Ductal,1.043564,0.011994988,87
UMAP2,1228,3.6592538,2.0078883,Epsilon,0.8535578,0.009811009,87
UMAP2,1229,-1.0398357,-3.5865104,Ngn3 high EP,0.9777735,0.011238776,87
UMAP2,1230,-1.4907638,-4.624357,Ngn3 high EP,1.0244133,0.011774866,87
UMAP2,1231,0.28464106,-3.4825952,Ngn3 high EP,0.944811,0.010859896,87
UMAP2,1232,4.5488763,-3.973254,Pre-endocrine,0.9208571,0.010584564,87
UMAP2,1233,7.761815,3.5372648,Alpha,0.7649617,0.008792663,87
UMAP2,1234,4.237955,4.920153,Beta,3.986539,0.045822285,87
UMAP2,1235,-0.7669375,-3.4361296,Ngn3 high EP,0.975304,0.011210391,87
UMAP2,1236,3.9834306,0.6281417,Pre-endocrine,0.84809566,0.009748226,87
UMAP2,1237,-9.246078,-1.5526978,Ductal,0.99666274,0.0114558935,87
UMAP2,1238,-10.041672,5.1744127,Ductal,1.1215751,0.012891668,87
UMAP2,1239,-11.371448,5.7895517,Ductal,1.0129718,0.011643354,87
UMAP2,1240,-8.140586,-0.77152145,Ngn3 low EP,0.99902195,0.011483011,87
UMAP2,1241,7.6138535,4.7971206,Alpha,0.79883814,0.009182048,87
UMAP2,1242,7.518338,4.8066134,Alpha,0.76329434,0.008773498,87
UMAP2,1243,4.5754743,3.7490995,Beta,1.0710677,0.012311123,87
UMAP2,1244,8.002293,1.6598301,Alpha,0.7768545,0.0089293625,87
UMAP2,1245,3.9163551,2.1952298,Alpha,0.8170705,0.009391615,87
UMAP2,1246,7.419462,-0.45063713,Alpha,0.827427,0.009510656,87
UMAP2,1247,-3.293437,-4.191907,Ngn3 high EP,1.0430129,0.011988654,87
UMAP2,1248,7.5704074,1.8990686,Alpha,0.79689556,0.00915972,87
UMAP2,1249,3.365134,4.9643884,Beta,4.4131975,0.05072641,87
UMAP2,1250,4.7644186,3.4180462,Beta,0.9478091,0.010894357,87
UMAP2,1251,3.1945355,1.996799,Epsilon,0.88841045,0.010211614,87
UMAP2,1252,-8.925347,0.55815333,Ductal,0.9854106,0.011326558,87
UMAP2,1253,3.0689678,2.3176534,Epsilon,0.86568594,0.009950413,87
UMAP2,1254,7.2925177,1.1351821,Alpha,0.8595067,0.009879388,87
UMAP2,1255,1.9928253,5.7459736,Beta,5.831411,0.06702771,87
UMAP2,1256,5.485357,0.45394525,Beta,0.909251,0.01045116,87
UMAP2,1257,-11.295242,4.0542364,Ductal,0.96251273,0.011063364,87
UMAP2,1258,3.631953,4.9901485,Beta,4.200102,0.04827703,87
UMAP2,1259,-9.965864,2.838431,Ductal,0.9678422,0.011124623,87
UMAP2,1260,5.490172,-0.7741029,Pre-endocrine,0.92233634,0.010601567,87
UMAP2,1261,5.1208754,0.5209867,Beta,0.96434176,0.011084388,87
UMAP2,1262,-9.977473,-0.742612,Ductal,0.99173856,0.011399293,87
UMAP2,1263,-12.423415,2.7055714,Ductal,0.9767317,0.011226801,87
UMAP2,1264,3.128067,-3.423096,Pre-endocrine,0.90051115,0.010350703,87
UMAP2,1265,-6.418795,-2.6564307,Ngn3 high EP,0.9867567,0.011342031,87
UMAP2,1266,-9.225705,0.66171426,Ductal,0.99408686,0.011426286,87
UMAP2,1267,3.1128385,-3.611977,Pre-endocrine,0.8922726,0.010256006,87
UMAP2,1268,2.374868,1.188128,Epsilon,0.9693674,0.011142154,87
UMAP2,1269,1.2152631,-4.018548,Ngn3 high EP,0.94738996,0.0108895395,87
UMAP2,1270,4.0236135,-3.7686691,Pre-endocrine,0.90561396,0.010409356,87
UMAP2,1271,-10.146718,4.537281,Ngn3 low EP,1.0729018,0.012332205,87
UMAP2,1272,0.32116657,-3.9701164,Ngn3 high EP,0.9927025,0.011410373,87
UMAP2,1273,-11.222027,4.687574,Ductal,0.966695,0.011111437,87
UMAP2,1274,5.5654874,-0.7596688,Pre-endocrine,0.9818177,0.011285261,87
UMAP2,1275,7.3327374,3.2172017,Alpha,0.7483003,0.008601153,87
UMAP2,1276,4.085453,-3.863362,Pre-endocrine,0.84533626,0.009716509,87
UMAP2,1277,7.7316318,4.1415095,Alpha,0.7381402,0.00848437,87
UMAP2,1278,-10.398573,0.42162645,Ductal,0.97880095,0.011250585,87
UMAP2,1279,-9.082766,1.3632891,Ductal,0.9824404,0.011292418,87
UMAP2,1280,-10.579467,-0.4756156,Ductal,0.9808207,0.011273801,87
UMAP2,1281,5.4455624,1.8456227,Beta,0.875654,0.010064988,87
UMAP2,1282,7.1989903,-1.0405041,Alpha,0.84409606,0.009702253,87
UMAP2,1283,-6.022319,-3.280653,Ngn3 high EP,1.003276,0.011531908,87
UMAP2,1284,3.5248263,4.676948,Beta,3.925625,0.045122128,87
UMAP2,1285,6.5864143,-0.33710805,Pre-endocrine,0.9396397,0.010800457,87
UMAP2,1286,-2.974261,-3.76936,Ngn3 high EP,1.0127317,0.011640594,87
UMAP2,1287,-3.243448,-4.4400764,Ngn3 high EP,0.9944399,0.011430344,87
UMAP2,1288,-10.360915,0.8476447,Ductal,0.9814445,0.011280971,87
UMAP2,1289,2.8395598,1.943031,Epsilon,0.9181241,0.01055315,87
UMAP2,1290,5.261005,-2.8992105,Pre-endocrine,0.9168176,0.010538134,87
UMAP2,1291,1.7204286,-1.250188,Pre-endocrine,0.92520493,0.01063454,87
UMAP2,1292,1.5522596,-1.1258314,Epsilon,0.92771566,0.010663399,87
UMAP2,1293,-11.502334,4.539966,Ductal,0.96210283,0.011058653,87
UMAP2,1294,-11.6541815,4.832352,Ductal,0.959501,0.011028747,87
UMAP2,1295,-9.8143425,4.3440456,Ngn3 low EP,1.0949128,0.012585204,87
UMAP2,1296,-2.5133247,-3.7956867,Ngn3 high EP,1.0299479,0.011838482,87
UMAP2,1297,4.9267263,2.354707,Beta,0.8845256,0.010166961,87
UMAP2,1298,-1.6367625,-4.824825,Ngn3 high EP,0.99041915,0.011384129,87
UMAP2,1299,-10.273457,5.7250457,Ductal,1.1025721,0.012673242,87
UMAP2,1300,-0.03556466,-3.4583137,Ngn3 high EP,0.95541966,0.010981835,87
UMAP2,1301,-7.8180666,-1.2852892,Ductal,1.0117636,0.011629466,87
UMAP2,1302,3.4230335,4.271681,Beta,3.7839897,0.043494135,87
UMAP2,1303,3.2298162,3.4934914,Beta,6.329038,0.072747566,87
UMAP2,1304,-8.984437,3.205006,Ductal,0.9978878,0.011469974,87
UMAP2,1305,-9.477649,3.2712142,Ductal,0.9784203,0.011246211,87
UMAP2,1306,4.8611736,2.7158697,Beta,0.8995522,0.010339681,87
UMAP2,1307,2.0200393,-4.661959,Ngn3 high EP,0.9698294,0.011147464,87
UMAP2,1308,6.7479267,2.6152132,Alpha,0.72852105,0.008373805,87
UMAP2,1309,0.7911129,-5.110008,Ngn3 high EP,0.9491396,0.0109096505,87
UMAP2,1310,-11.529861,4.7457976,Ductal,0.9555024,0.010982786,87
UMAP2,1311,-8.106027,-1.0873271,Ngn3 low EP,1.0127625,0.011640949,87
UMAP2,1312,7.7982125,2.6168234,Alpha,0.71753,0.008247471,87
UMAP2,1313,7.1680336,-0.66066617,Alpha,0.7984184,0.009177223,87
UMAP2,1314,3.3815873,4.224986,Beta,2.6171029,0.030081643,87
UMAP2,1315,-2.5973487,-4.2763047,Ngn3 high EP,1.0598078,0.012181698,87
UMAP2,1316,-11.271465,5.2765937,Ductal,0.9946374,0.011432614,87
UMAP2,1317,-9.2454,1.1743417,Ductal,0.9894179,0.011372619,87
UMAP2,1318,4.6152015,2.8084078,Beta,0.8977553,0.010319027,87
UMAP2,1319,-8.533458,-1.2623851,Ngn3 low EP,0.99757314,0.011466358,87
UMAP2,1320,7.21565,0.9752158,Alpha,0.8286433,0.009524636,87
UMAP2,1321,-9.659244,0.3062603,Ductal,0.9828062,0.011296623,87
UMAP2,1322,5.4312334,1.1781543,Beta,0.9272847,0.010658445,87
UMAP2,1323,-9.989059,-0.2654669,Ductal,0.97706723,0.011230658,87
UMAP2,1324,-10.825146,4.3800735,Ductal,1.0089372,0.01159698,87
UMAP2,1325,0.21073803,-3.9344356,Ngn3 high EP,0.9465351,0.010879714,87
UMAP2,1326,-10.240133,2.0936625,Ductal,0.9532902,0.010957359,87
UMAP2,1327,4.8760066,-0.6930598,Delta,0.8632934,0.009922912,87
UMAP2,1328,-10.891375,2.7562144,Ductal,0.95649236,0.010994165,87
UMAP2,1329,6.995397,3.9617994,Alpha,0.7457036,0.008571305,87
UMAP2,1330,-9.227129,0.86384237,Ductal,0.9986062,0.011478232,87
UMAP2,1331,-7.9294186,-2.1508448,Ngn3 high EP,0.99097914,0.011390565,87
UMAP2,1332,6.571179,3.8923197,Alpha,0.78444576,0.009016618,87
UMAP2,1333,-0.18579201,-3.5729487,Ngn3 high EP,0.9677444,0.011123499,87
UMAP2,1334,0.6785596,-2.7127073,Pre-endocrine,0.9506961,0.010927541,87
UMAP2,1335,4.01355,3.8062663,Beta,1.4898126,0.017124282,87
UMAP2,1336,2.377695,0.2921389,Epsilon,0.92225444,0.010600626,87
UMAP2,1337,7.390041,4.468298,Alpha,0.7763218,0.008923239,87
UMAP2,1338,-9.916382,2.2102034,Ductal,0.96844333,0.0111315325,87
UMAP2,1339,3.5094736,-3.9458869,Pre-endocrine,0.89300156,0.0102643855,87
UMAP2,1340,-11.716515,3.9443212,Ductal,0.9646132,0.011087508,87
UMAP2,1341,6.609128,2.30774,Alpha,0.77074325,0.0088591175,87
UMAP2,1342,3.3837156,5.494353,Beta,5.384243,0.06188785,87
UMAP2,1343,-12.272629,3.4551547,Ductal,0.9822162,0.0112898415,87
UMAP2,1344,2.1606987,-2.3829434,Pre-endocrine,0.9128042,0.010492003,87
UMAP2,1345,-8.355492,1.5350477,Ductal,0.9903232,0.011383025,87
UMAP2,1346,-8.580298,2.1876316,Ductal,0.992054,0.011402919,87
UMAP2,1347,9.298838,-1.1153374,Delta,0.7857703,0.009031842,87
UMAP2,1348,5.399826,0.8128565,Beta,0.90051967,0.010350801,87
UMAP2,1349,-0.1727611,-5.0662274,Ngn3 high EP,0.9501989,0.010921827,87
UMAP2,1350,5.865731,-2.6299455,Pre-endocrine,0.8556428,0.009834975,87
UMAP2,1351,5.6590166,-2.1091738,Pre-endocrine,0.93459,0.010742414,87
UMAP2,1352,3.2135735,1.998603,Epsilon,0.8575773,0.00985721,87
UMAP2,1353,8.678681,-1.1751659,Delta,0.768201,0.008829896,87
UMAP2,1354,-6.9427686,-2.0277731,Ngn3 high EP,0.9947241,0.011433611,87
UMAP2,1355,7.683844,0.42167816,Alpha,0.87694615,0.010079841,87
UMAP2,1356,2.1122978,6.3385725,Beta,5.758253,0.066186816,87
UMAP2,1357,-1.9493889,-4.5666924,Ngn3 high EP,1.0012937,0.011509122,87
UMAP2,1358,-10.408028,-0.9722667,Ductal,0.98222375,0.011289928,87
UMAP2,1359,-0.9881666,-3.5553668,Ngn3 high EP,0.97730994,0.011233448,87
UMAP2,1360,-10.799716,0.5229624,Ductal,0.97206634,0.011173177,87
UMAP2,1361,-11.536615,1.4646232,Ngn3 low EP,0.9841692,0.011312289,87
UMAP2,1362,2.734267,2.260924,Epsilon,0.90640557,0.010418455,87
UMAP2,1363,-9.009676,1.0433563,Ductal,0.9880253,0.011356613,87
UMAP2,1364,-2.4281619,-3.6202836,Ngn3 high EP,1.0262299,0.011795745,87
UMAP2,1365,-9.368475,-0.9092741,Ngn3 low EP,0.9883895,0.011360799,87
UMAP2,1366,-2.1263146,-4.504609,Ngn3 high EP,1.0351841,0.0118986685,87
UMAP2,1367,5.9787903,-2.3426423,Pre-endocrine,0.9513682,0.0109352665,87
UMAP2,1368,3.455144,-4.039115,Pre-endocrine,0.8783506,0.010095984,87
UMAP2,1369,-11.732975,2.4988956,Ngn3 low EP,0.97954845,0.011259178,87
UMAP2,1370,-11.069991,0.5810448,Ductal,0.9695884,0.011144694,87
UMAP2,1371,-10.337712,1.3921636,Ductal,0.9657085,0.011100098,87
UMAP2,1372,7.679765,2.2557194,Alpha,0.773154,0.008886828,87
UMAP2,1373,-11.02043,1.2726873,Ductal,0.97689104,0.011228633,87
UMAP2,1374,4.787755,-3.861888,Pre-endocrine,0.8865509,0.01019024,87
UMAP2,1375,2.5030894,1.7850068,Epsilon,0.9377276,0.010778477,87
UMAP2,1376,2.58725,0.9900574,Epsilon,0.95524514,0.010979829,87
UMAP2,1377,6.0138617,1.0527359,Beta,0.89657855,0.010305501,87
UMAP2,1378,6.3062687,-1.7679349,Pre-endocrine,0.8732154,0.010036958,87
UMAP2,1379,-8.188959,1.0745574,Ngn3 low EP,0.99977905,0.011491713,87
UMAP2,1380,-11.778194,3.8508906,Ngn3 low EP,0.99660254,0.011455202,87
UMAP2,1381,4.6445723,1.4548879,Beta,0.84429073,0.009704491,87
UMAP2,1382,-11.422651,4.3356166,Ngn3 low EP,0.99269664,0.011410306,87
UMAP2,1383,-7.9937496,-1.8419219,Ngn3 low EP,0.9928441,0.011412001,87
UMAP2,1384,-8.262239,3.0405877,Ductal,1.0219194,0.0117462,87
UMAP2,1385,5.500285,2.8556077,Beta,0.8253027,0.0094862385,87
UMAP2,1386,-11.788772,0.5824572,Ductal,0.97156525,0.011167416,87
UMAP2,1387,4.5100946,0.7274529,Beta,0.91568685,0.010525136,87
UMAP2,1388,-10.369808,6.1923513,Ductal,1.0907195,0.012537005,87
UMAP2,1389,-11.561833,0.85081923,Ductal,0.96355796,0.011075378,87
UMAP2,1390,-3.477034,-3.8648267,Ngn3 high EP,1.0139954,0.011655119,87
UMAP2,1391,5.8098707,-3.1571035,Pre-endocrine,0.85632586,0.009842826,87
UMAP2,1392,6.5797915,4.4470487,Alpha,0.7951737,0.009139928,87
UMAP2,1393,-11.399767,5.7244725,Ductal,0.9839914,0.011310246,87
UMAP2,1394,-7.9212236,-1.5448788,Ngn3 low EP,0.98855567,0.011362709,87
UMAP2,1395,-10.7242,0.2226194,Ductal,0.9767302,0.011226784,87
UMAP2,1396,8.577185,-1.2187935,Delta,0.7599788,0.0087353885,87
UMAP2,1397,-9.550497,-1.5536071,Ductal,0.99385047,0.011423568,87
UMAP2,1398,5.7241445,-2.296604,Pre-endocrine,0.90529096,0.010405643,87
UMAP2,1399,5.9246564,0.44353595,Beta,0.8682776,0.009980203,87
UMAP2,1400,-10.410273,6.2195864,Ductal,1.0743374,0.012348705,87
UMAP2,1401,-8.106773,3.0094085,Ductal,1.02563,0.011788851,87
UMAP2,1402,-10.342654,0.5387761,Ngn3 low EP,0.97849894,0.011247114,87
UMAP2,1403,2.54579,0.22083542,Epsilon,0.94300306,0.010839116,87
UMAP2,1404,-11.113588,3.3563209,Ductal,0.9648402,0.011090117,87
UMAP2,1405,-9.908223,0.30068165,Ductal,0.9776703,0.01123759,87
UMAP2,1406,5.4151773,-3.1364844,Pre-endocrine,0.94293845,0.010838373,87
UMAP2,1407,-11.313216,-1.1716346,Ductal,0.98589003,0.0113320695,87
UMAP2,1408,-11.011331,0.93675476,Ductal,0.97295994,0.011183447,87
UMAP2,1409,5.846013,-0.9420242,Pre-endocrine,0.92148507,0.010591783,87
UMAP2,1410,5.9274406,-1.9553043,Pre-endocrine,0.9504088,0.01092424,87
UMAP2,1411,3.0574765,1.5306647,Pre-endocrine,0.8780174,0.010092154,87
UMAP2,1412,-10.774097,-0.84960073,Ductal,0.9796735,0.011260615,87
UMAP2,1413,4.915813,2.1471646,Beta,0.9232904,0.010612533,87
UMAP2,1414,-9.534481,0.1288675,Ngn3 low EP,0.9876459,0.011352252,87
UMAP2,1415,1.586682,-2.571466,Pre-endocrine,0.9288051,0.010675921,87
UMAP2,1416,-12.159621,2.6139503,Ngn3 low EP,0.98275876,0.011296078,87
UMAP2,1417,-2.2373686,-4.51062,Ngn3 high EP,1.0169322,0.011688876,87
UMAP2,1418,2.8245633,5.174379,Beta,5.957668,0.06847894,87
UMAP2,1419,4.710966,2.369242,Beta,0.9413971,0.010820656,87
UMAP2,1420,6.200606,0.36449975,Beta,0.8182267,0.009404904,87
UMAP2,1421,5.1452894,-0.2954785,Pre-endocrine,0.91129744,0.010474683,87
UMAP2,1422,0.3312658,-4.714017,Ngn3 high EP,0.9535785,0.010960672,87
UMAP2,1423,5.1831985,-0.8579731,Pre-endocrine,0.9307707,0.010698514,87
UMAP2,1424,-2.688637,-2.2590623,Ngn3 low EP,1.1759411,0.013516565,87
UMAP2,1425,3.4858663,4.0397754,Beta,3.462082,0.039794046,87
UMAP2,1426,-10.464027,0.2874332,Ductal,0.9793097,0.011256433,87
UMAP2,1427,5.5057297,-2.0987892,Pre-endocrine,0.8824435,0.010143029,87
UMAP2,1428,7.3996024,4.0693755,Alpha,0.75232303,0.008647392,87
UMAP2,1429,6.3913193,1.6564524,Alpha,0.7784426,0.008947616,87
UMAP2,1430,-0.30862868,-3.847772,Ngn3 high EP,0.98654896,0.011339643,87
UMAP2,1431,7.4931393,4.553553,Alpha,0.7616047,0.008754077,87
UMAP2,1432,4.4876885,3.4531853,Beta,0.95164835,0.010938487,87
UMAP2,1433,-3.7941236,-4.1431274,Ngn3 high EP,1.0391437,0.01194418,87
UMAP2,1434,5.084949,3.062202,Beta,0.84907544,0.009759488,87
UMAP2,1435,7.5848017,4.833737,Alpha,0.74136364,0.008521421,87
UMAP2,1436,4.181213,1.3414183,Alpha,0.7947394,0.009134936,87
UMAP2,1437,5.4306307,-2.28168,Pre-endocrine,0.9240488,0.010621251,87
UMAP2,1438,5.8055224,0.9040599,Beta,0.9142144,0.010508211,87
UMAP2,1439,-10.586566,1.9091254,Ductal,0.9539827,0.010965318,87
UMAP2,1440,5.0834503,-2.791134,Pre-endocrine,0.909631,0.010455529,87
UMAP2,1441,6.105948,-0.015309109,Pre-endocrine,0.937521,0.0107761035,87
UMAP2,1442,-8.104379,3.405066,Ductal,1.0312383,0.011853314,87
UMAP2,1443,-6.98718,-2.4633172,Ngn3 high EP,0.98838854,0.011360788,87
UMAP2,1444,5.625785,-1.6384262,Pre-endocrine,0.9197277,0.010571582,87
UMAP2,1445,6.026189,0.09085077,Pre-endocrine,0.93529445,0.010750511,87
UMAP2,1446,-11.015133,0.036483634,Ductal,0.9800086,0.011264467,87
UMAP2,1447,-8.357877,-0.05426161,Ngn3 low EP,0.9999219,0.011493355,87
UMAP2,1448,6.775226,-1.7485454,Pre-endocrine,0.95217896,0.010944585,87
UMAP2,1449,5.2176204,-2.4773448,Pre-endocrine,0.9412269,0.0108187,87
UMAP2,1450,3.0430756,-3.6401906,Pre-endocrine,0.90201104,0.010367943,87
UMAP2,1451,6.2570295,0.05766711,Pre-endocrine,0.86818314,0.009979117,87
UMAP2,1452,-7.39161,-1.5470787,Ngn3 high EP,1.0036793,0.011536543,87
UMAP2,1453,-9.276977,3.1546557,Ductal,0.9848008,0.01131955,87
UMAP2,1454,5.9431233,-1.7153214,Pre-endocrine,0.84079,0.009664252,87
UMAP2,1455,7.7067604,3.8736339,Alpha,0.73616064,0.008461617,87
UMAP2,1456,2.9178238,1.8460044,Epsilon,0.9024533,0.010373026,87
UMAP2,1457,-9.557258,-0.73683226,Ductal,0.99248147,0.011407833,87
UMAP2,1458,1.6711173,5.5723653,Beta,5.385317,0.061900195,87
UMAP2,1459,9.304493,-1.1878756,Delta,0.7601807,0.008737709,87
UMAP2,1460,-10.256771,0.8580581,Ductal,0.97577894,0.01121585,87
UMAP2,1461,4.9076643,1.6631497,Beta,0.94337285,0.010843366,87
UMAP2,1462,6.951556,3.5978272,Alpha,0.7438814,0.008550361,87
UMAP2,1463,-12.0683565,2.1769602,Ductal,0.96768,0.0111227585,87
UMAP2,1464,-8.180496,-0.47828767,Ductal,1.0088197,0.011595629,87
UMAP2,1465,7.0269976,1.438973,Alpha,0.7891365,0.009070535,87
UMAP2,1466,7.4336724,5.091146,Alpha,0.7965925,0.0091562355,87
UMAP2,1467,0.07544813,-4.800091,Ngn3 high EP,0.9938497,0.01142356,87
UMAP2,1468,-8.773867,0.8247911,Ductal,0.985755,0.011330518,87
UMAP2,1469,5.220926,-0.10441168,Beta,0.9046576,0.010398364,87
UMAP2,1470,-9.431856,1.7300371,Ductal,0.9709795,0.011160684,87
UMAP2,1471,2.8692834,-4.494689,Pre-endocrine,0.86887884,0.009987113,87
UMAP2,1472,-9.161869,-0.91064185,Ductal,0.994891,0.011435528,87
UMAP2,1473,5.68721,-2.9177036,Pre-endocrine,0.87513113,0.010058979,87
UMAP2,1474,4.895441,3.0082703,Beta,0.87504846,0.010058029,87
UMAP2,1475,-1.0290432,-4.964707,Ngn3 high EP,0.9888914,0.0113665685,87
UMAP2,1476,0.71903706,-4.228884,Ngn3 high EP,1.01472,0.011663448,87
UMAP2,1477,-12.250345,3.5395858,Ductal,0.9956424,0.011444165,87
UMAP2,1478,-10.662379,0.24798617,Ductal,0.97684336,0.011228085,87
UMAP2,1479,7.094771,-0.036212567,Alpha,0.80480456,0.009250627,87
UMAP2,1480,4.402481,1.8222282,Beta,0.9499147,0.0109185595,87
UMAP2,1481,5.429237,3.9107184,Epsilon,0.74850225,0.008603474,87
UMAP2,1482,-10.0022335,3.1767905,Ductal,0.9715591,0.0111673465,87
UMAP2,1483,6.666866,2.7216227,Beta,0.78623897,0.009037229,87
UMAP2,1484,1.8164217,-0.6424562,Epsilon,0.9216908,0.010594147,87
UMAP2,1485,-8.967623,0.59857905,Ductal,0.9934768,0.011419274,87
UMAP2,1486,7.1280775,4.8057427,Alpha,0.79783857,0.009170558,87
UMAP2,1487,3.404038,4.0573745,Beta,3.3463671,0.03846399,87
UMAP2,1488,4.277071,-2.7866948,Pre-endocrine,0.9307909,0.010698746,87
UMAP2,1489,9.064313,-0.87311924,Delta,0.8447635,0.009709925,87
UMAP2,1490,2.66157,5.350772,Beta,6.461772,0.07427324,87
UMAP2,1491,-8.603319,1.2231078,Ngn3 low EP,0.99161893,0.011397919,87
UMAP2,1492,-2.230609,-2.0451355,Ngn3 high EP,1.1590186,0.0133220535,87
UMAP2,1493,3.6236792,-1.1612029,Pre-endocrine,0.95015967,0.010921376,87
UMAP2,1494,-9.087511,2.8156803,Ductal,0.9951085,0.011438029,87
UMAP2,1495,-8.903204,-1.4859387,Ngn3 low EP,1.0020933,0.011518314,87
UMAP2,1496,7.3909698,3.9313858,Alpha,0.72914267,0.00838095,87
UMAP2,1497,-10.855245,-0.606135,Ductal,0.98143893,0.011280907,87
UMAP2,1498,-8.817268,-0.024337739,Ngn3 low EP,1.0027394,0.011525741,87
UMAP2,1499,-11.404786,-0.37595046,Ductal,0.97674215,0.011226921,87
UMAP2,1500,-0.34906888,-4.207853,Ngn3 high EP,0.9878409,0.011354493,87
